LAST MODIFIED: 3/30/2017,,
pyk,pyk,PPlus Trust Ser GSC-1 Tr Ctf Cl (PYK)
pyc,pyc,Merrill Lynch Depositor Inc Ser (PYC)
jzc,jzc,Corporate Backed Tr Ctfs 2004-4 (JZC)
pyb,pyb,PPlus Trust Series GSG-2 Tr Ctf (PYB)
pyt,pyt,PPlus Tr GSC-2 Tr Ctf Fltg Rate (PYT)
jbi,jbi,
pyy,pyy,Merrill Lynch Depositor Inc. M (PYY)
bzu,bzu,
pja,pja,Preferred Plus Trust Ser QWS 2  (PJA)
pkh,pkh,Merrill Lynch Depositor Inc Pre (PKH)
jzl,jzl,
avv,avv,Aviva plc (AVV)
pfh,pfh,Cabco Tr Jcp 7.625 Common Stock (PFH)
mwr,mwr,Morgan Stanley Cap Tr III Capit (MWR)
gma,gma,
kwn,kwn,Kennedy-Wilson Holdings Inc. (KWN)
wsfsl,wsfsl,WSFS Financial Corp. (WSFSL)
pha,pha,PulteGroup Inc. (PHA)
dtk,dtk,Deutsche Bk Contingent Cap Tr I (DTK)
dtt,dtt,Deutsche Bank Cap Fdg Tr IX Gua (DTT)
dxb,dxb,Deutsche Bk Contingent Cap TR I (DXB)
hjv,hjv,MS Structured Asset Corp MS Str (HJV)
hjr,hjr,MS Structured Asset Corp. MS St (HJR)
afw,afw,American Financial Group Inc. (AFW)
ktp,ktp,Corts 7.625 Pfd Common Stock (KTP)
gom,gom,Ally Financial Inc. (GOM)
jbn,jbn,Select Asset Inc. Select Asset  (JBN)
ctq,ctq,Qwest Corp. (CTQ)
jbr,jbr,Select Asset Inc. Corporate Bac (JBR)
tvc,tvc,Tennessee Valley Authority (TVC)
tda,tda,Telephone & Data Systems Inc. (TDA)
edt,edt,Entergy Texas Inc. (EDT)
eab,eab,Entergy Arkansas Inc. (EAB)
enj,enj,Entergy New Orleans Inc. (ENJ)
pzb,pzb,Merrill Lynch Depositor Inc. M (PZB)
xke,xke,Lehman ABS Corporation Corporat (XKE)
cvb,cvb,Lehman ABS Corporation 7.75% Co (CVB)
jsm,jsm,SLM Corporation (JSM)
mlu,mlu,MetLife Inc. COM EQUITY UNIT (MLU)
wrd,wrd.1,Weingarten Realty Investors (WRD)
igk,igk,
isf,isf,ING Groep N.V. (ISF)
aeb,aeb,AEGON N.V. (AEB)
aef,aef,AEGON N.V. (AEF)
afsd,afsd,AFLAC Inc. (AFSD)
bgca,bgca,BGC Partners Inc. (BGCA)
rza,rza,Reinsurance Group of America Inc. (RZA)
aev,aev,AEGON N.V. (AEV)
pjh,pjh,Prudential Financial Inc. (PJH)
ccv,ccv,Comcast Corporation (CCV)
tcca,tcca,Triangle Capital Corporation 6. (TCCA)
mhna,mhna,Maiden Holdings North America L (MHNA)
htf,htf,Horizon Technology Finance Corporation (HTF)
amj,amj,JPMorgan Alerian MLP Index ETN (AMJ)
mlpn,mlpn,Credit Suisse Cushing 30 MLP Index ETN (MLPN)
imlp,imlp,iPath S&P MLP ETN (IMLP)
agiil,agiil,Argo Group International Holdin (AGIIL)
oksbp,oksbp,Southwest Bancorp Inc. (OKSBP)
inz,inz,ING Groep N.V. (INZ)
tcc,tcc,Triangle Capital Corporation (TCC)
aed,aed,AEGON N.V. (AED)
aeh,aeh,AEGON N.V. Perp. Cap Secs. (AEH)
ind,ind,ING Groep N.V. (IND)
amu,amu,UBS E-TRACS Alerian MLP Index ETN (AMU)
ggb,ggb,Gerdau S.A. (GGB)
gol,gol,GOL Linhas A (GOL)
fmx,fmx,Fomento Econ (FMX)
cib,cib,Bancolombia S.A. (CIB)
era,era,Era Group Inc. (ERA)
ntl,ntl,Nortel Inversora S.A. (NTL)
idg,idg,ING Groep N.V. (IDG)
elb,elb,Entergy Louisiana Inc. 6.0% Se (ELB)
vnod,vnod,Vornado Realty L.P. (VNOD)
pys,pys,Merrill Lynch Depositor Inc PPl (PYS)
uza,uza,United States Cellular Corporation (UZA)
afc,afc,Allied Capital Corporation (AFC)
ela,ela,Entergy Louisiana LLC First Mo (ELA)
mwo,mwo,Morgan Stanley Cap Tr V Gtd Cap (MWO)
hgh,hgh,Hartford Financial Services Gro (HGH)
mwg,mwg,Morgan Stanley Cap Tr IV Gtd Ca (MWG)
tdi,tdi,Telephone & Data Systems Inc. (TDI)
tvix,tvix,VelocityShares Daily 2x VIX ST ETN (TVIX)
uslv,uslv,VelocityShares 3x Long Silver ETN (USLV)
ugld,ugld,VelocityShares 3x Long Gold ETN (UGLD)
ugaz,ugaz,VelocityShares 3x Long Natural Gas ETN (UGAZ)
dcng,dcng,iPath Seasonal Natural Gas ETN (DCNG)
dwti,dwti,VelocityShares 3x Inverse Crude ETN (DWTI)
xvz,xvz,iPath S&P 500 Dynamic VIX ETN (XVZ)
gasz,gasz,UBS E-TRACS Natural Gas Fut Contango ETN (GASZ)
spgh,spgh,UBS E-TRACS S&P 500 Gold Hedged Idx ETN (SPGH)
tviz,tviz,VelocityShares Daily 2x VIX MT ETN (TVIZ)
flat,flat,iPath US Treasury Flattener ETN (FLAT)
viiz,viiz,VelocityShares Long VIX MT ETN (VIIZ)
rgrp,rgrp,RBS Rogers Enhanced Precious Metals ETN (RGRP)
dtyl,dtyl,iPath US Treasury 10-year Bull ETN (DTYL)
csmb,csmb,Credit Suisse 2X Merger Arbi Lqd Idx ETN (CSMB)
rgrc,rgrc,RBS Rogers Enhanced Commodity ETN (RGRC)
jgbd,jgbd,PowerShares DB 3x Inver Jap Gov Bond ETN (JGBD)
mla,mla,Bank of America Corporation Mar (MLA)
mbl,mbl,Bank of America Corporation Mar (MBL)
muk,muk,Citigroup Inc. 3% Min Coupon Pr (MUK)
mhc,mhc,Citigroup Inc. 2% Minimum Coupo (MHC)
clv,clv,Cliffs Natural Resources Inc. (CLV)
dkt,dkt,Deutsch Bk Contingent Cap Tr V  (DKT)
pfx,pfx,The Phoenix Companies Inc. (PFX)
isp,isp,ING Groep N.V. (ISP)
plp,plp,Protective Life Corporation 8.0 (PLP)
mks,mks,MKS Instruments Inc. (MKSI)
kfi,kfi,KKR Financial Holdings LLC (KFI)
mlg,mlg,MetLife Inc. (MLG)
dgp,dgp,PowerShares DB Gold Double Long ETN (DGP)
rji,rji,ELEMENTS Rogers Intl Commodity ETN (RJI)
gsp,gsp,iPath S&P GSCI Total Return Index ETN (GSP)
ptm,ptm,UBS E-TRACS Long Platinum TR ETN (PTM)
ata,ata,Safety First Trust Principal-Pr (ATA)
ti.a,ti.a,TELECOM ITALIA SPA
itub,itub,Ita (ITUB)
slmbp,slmbp,SLM Corporation (SLMBP)
sybtp,sybtp,S.Y. Bancorp Inc. (SYBTP)
mhnb,mhnb,Maiden Holdings North America  (MHNB)
rjd,rjd,Raymond James Financial Inc. (RJD)
dru,dru,Dominion Resources Inc. (DRU)
swj,swj,Stanley Black & Decker Inc. (SWJ)
tdj,tdj,Telephone & Data Systems Inc. (TDJ)
dce,dce,Deutsche Bk Cap Fdg Tr X Noncum (DCE)
ctw,ctw,Qwest Corp. (CTW)
kcc,kcc,Structured Products Corp. 8.20% (KCC)
pyv,pyv,Merrill Lynch Depositor Inc PPL (PYV)
gyc,gyc,Corporate Asset Backed Corp CAB (GYC)
pvtbp,pvtbp,PrivateBancorp Inc. (PVTBP)
aff,aff,
gwru,gwru,Genesee & Wyoming Inc. (GWRU)
afq,afq,American Financial Group Inc. (AFQ)
aru,aru,Ares Capital Corporation (ARU)
htgy,htgy,Hercules Technology Growth Capital Inc. (HTGY)
mcq,mcq,Medley Capital Corporation (MCQ)
gtppp,gtppp,The Goodyear Tire & Rubber Company (GTPPP)
cdoro,cdoro,Supertel Hospitality Inc. (SPPRO)
kap,kap,KCAP Financial Inc. (KAP)
chscp,chscp,CHS Inc. (CHSCP)
hpccp,hpccp,Huntington Preferred Capital Inc. (HPCCP)
escrp,escrp,Double Eagle Petroleum Co. (DBLEP)
wlbpz,wlbpz,Westmoreland Coal Company (WLBPZ)
fitbp,fitbp,
oibr,oibr,Oi SA (OIBR)
vet,vet,Vermilion Energy Inc. (VET)
msz,msz,Morgan Stanley Capital Trust VI (MSZ)
hsea,hsea,HSBC Holdings plc (HSEA)
elj,elj,Entergy Louisiana LLC (ELJ)
pjs,pjs,PreferredPlus Trust Ser FAR 1 T (PJS)
piy,piy,Preferred Plus Trust (Ser CZN)  (PIY)
sivbo,sivbo,SVB Financial Group (SIVBO)
taycp,taycp,Taylor Capital Group Inc. (TAYCP)
asrvp,asrvp,AmeriServ Financial Inc. (ASRVP)
ctu,ctu,Qwest Corp. (CTU)
ctx,ctx,Qwest Corp. (CTX)
msk,msk,Morgan Stanley Cap TR VIII GDT  (MSK)
tfg,tfg,Fixed Income Trust for Goldman  (TFG)
gul,gul,
ary,ary,Ares Capital Corporation 7.75%  (ARY)
sfb,sfb,Stifel Financial Corp. (SFB)
agncp,agncp,American Capital Agency Corp. (AGNCP)
hbanp,hbanp,Huntington Bancshares Incorporated (HBANP)
boca,boca,Banc of California Inc. (BANCL)
inbk,inbk,First Internet Bancorp (INBK)
isg,isg,ING Groep N.V. (ISG)
aib,aib,Apollo Investment Corporation 6 (AIB)
afm,afm,Affiliated Managers Group Inc. (AFM)
sfn,sfn,Stifel Financial Corp. (SFN)
ers,ers,Empire Resources Inc. (ERS)
cwz,cwz,Lehman ABS Corporation Common S (CWZ)
vale.p,vale.p,VALE SA
cbd,cbd,Companhia Brasileira de Distribuicao (CBD)
kth,kth,Structures Products Cp 8% CorTS (KTH)
jzt,jzt,Lehman ABS Corp Corporate Backe (JZT)
myp,myp,Citigroup Funding Inc. (MYP)
gjd,gjd,
pyg,pyg,
jzj,jzj,Lehman ABS Corporation 7.125% C (JZJ)
jzk,jzk,Lehman ABS Corporation 7.00% Co (JZK)
jzv,jzv,Lehman ABS Corp 7.00% Corporate (JZV)
nml,nml,Neuberger Berman MLP Income Fun (NML)
sbrap,sbrap,Sabra Health Care REIT Inc. (SBRAP)
boi,boi,Brookfield Mortgage Opportunity (BOI)
mbc,mbc,Citigroup Inc. 3% Minimum Coupo (MBC)
xfp,xfp,Lehman ABS Corporation 6.125% A (XFP)
tzf,tzf,Bear Stearns Depositor Inc. Pf (TZF)
pjl,pjl,Merrill Lynch Depositor Inc Pre (PJL)
gjv,gjv,Synthetic Fixed-Income Securiti (GJV)
tcbip,tcbip,Texas Capital BancShares Inc. (TCBIP)
tcbil,tcbil,Texas Capital BancShares Inc. (TCBIL)
vwob,vwob,Vanguard Emerg Mkts Govt Bd Idx ETF (VWOB)
nymtp,nymtp,New York Mortgage Trust Inc. (NYMTP)
bndx,bndx,Vanguard Total Intl Bd Idx ETF (BNDX)
bfor,bfor,Barron's 400 ETF (BFOR)
rvnu,rvnu,db X-trackers Muni Infras Revn Bd ETF (RVNU)
utlt,utlt,db X-trackers Regulated Utilities ETF (UTLT)
smbl,smbl,Quotes & Info (SMBL)
rcap,rcap,RCS Capital Corporation (RCAP)
btg,btg,B2Gold Corp. (BTG)
litb,litb,LightInTheBox Holding Co. Ltd. (LITB)
vuziw,vuziw,
aerlr,aerlr,
eae,eae,Entergy Arkansas Inc. (EAE)
jppxz,jppxz,JP MORGAN CHASE (JPPXZ)
txtr,txtr,Textura Corporation (TXTR)
mvc.h,mvc.h,MVC CAPITAL INC
nrz,nrz,New Residential Investment Corp. (NRZ)
gjh,gjh,Synthetic Fixed-Income Securiti (GJH)
apps,apps,Mandalay Digital Group Inc. (MNDL)
gimo,gimo,Gigamon Inc. (GIMO)
airi,airi,Air Industries Group (AIRI)
cscb,cscb,Credit Suisse Commodity Benchmark ETN (CSCB)
cscr,cscr,Credit Suisse Commodity Rotation ETN (CSCR)
msca,msca,Main Street Capital Corporation (MSCA)
ohrp,ohrp,Ohr Pharmaceutical Inc. (OHRP)
bancp,bancp,Banc of California Inc. (BANCP)
coty,coty,Coty Inc. (COTY)
oil,oil,iPath S&P GSCI Crude Oil TR Index ETN (OIL)
gtt,gtt,GTT Communications Inc. (GTT)
pgd,pgd,iPath Asian & Gulf Currency Reval ETN (PGD)
hcap,hcap,Harvest Capital Credit Corporation (HCAP)
nwsa,nwsa,News Corporation (NWSA)
nws,nws,News Corporation (NWS)
blue,blue,bluebird bio Inc. (BLUE)
cole,cole,Cole Real Estate Investments Inc. (COLE)
ptct,ptct,PTC Therapeutics Inc. (PTCT)
pghy,pghy,PowerShares Glbl S/T Hi Yld Bd (PGHY)
icol,icol,iShares MSCI Colombia Capped (ICOL)
gogo,gogo,Gogo Inc. (GOGO)
spxh,spxh,VelocityShares Volatility Hdgd Lg Cp ETF (SPXH)
trsk,trsk,VelocityShares Tail Risk Hdgd Lg Cp ETF (TRSK)
hspx,hspx,Horizons S&P 500 Covered Call ETF (HSPX)
ggm,ggm,Guggenheim Credit Allocation Fu (GGM)
bep,bep,Brookfield Renewable Energy Partners LP (BEP)
ktn,ktn,Structured Products Corp 8.205% (KTN)
xko,xko,
banfp,banfp,BancFirst Corporation (BANFP)
eff,eff,Eaton vance Floating-Rate Incom (EFF)
lxft,lxft,Luxoft Holding Inc. (LXFT)
nstg,nstg,NanoString Technologies Inc. (NSTG)
aiy,aiy,Apollo Investment Corporation (AIY)
jpw,jpw,Nuveen Flexible Investment Inco (JPW)
isra,isra,Market Vectors Israel ETF (ISRA)
jpnl,jpnl,Direxion Daily Japan Bull 3X Shares (JPNL)
jpns,jpns,Direxion Daily Japan Bear 3X Shares (JPNS)
cba,cba,ClearBridge American Energy MLP (CBA)
pgz,pgz,Principal Real Estate Income Fu (PGZ)
hds,hds,HD Supply Holdings Inc. (HDS)
espr,espr,Esperion Therapeutics Inc. (ESPR)
cdw,cdw,CDW Corporation (CDW)
mwrx,mwrx,MergeWorthRx Corp. (MWRX)
trmr,trmr,Tremor Video Inc. (TRMR)
dxjs,dxjs,WisdomTree Japan Hedged SmallCap Equity (DXJS)
oxlco,oxlco,Oxford Lane Capital Corp. (OXLCO)
fulll,fulll,Full Circle Capital Corporation (FULLL)
dxps,dxps,WisdomTree United Kingdom Hedged Equity (DXPS)
idog,idog,ALPS International Sector Div Dogs ETF (IDOG)
rna,rna,Prosensa Holding N.V. (RNA)
ccz,ccz,Comcast Holdings Corp. (CCZ)
lindw,lindw,Lindblad Expeditions Holdings I (LINDW)
orm,orm,Owens Realty Mortgage Inc. (ORM)
emdg,emdg,EGShares Emerging Markets Div Gr ETF (EMDG)
mnk,mnk,Mallinckrodt public limited company (MNK)
twok,twok,SPDR Russell 2000 ETF (TWOK)
ibda,ibda,iSharesBond Mar 2016 Corporate Term (IBDA)
ibdb,ibdb,iSharesBond Mar 2018 Corporate Term (IBDB)
ibdc,ibdc,iSharesBond Mar 2020 Corporate Term (IBDC)
ibdd,ibdd,iSharesBond Mar 2023 Corporate Term (IBDD)
onvo,onvo,Organovo Holdings Inc. (ONVO)
fsfr,fsfr,Fifth Street Senior Floating Rate Corp. (FSFR)
ofgiz,ofgiz,Quotes & Info (OFGIZ)
omed,omed,OncoMed Pharmaceuticals Inc. (OMED)
nyld,nyld,NRG Yield Inc. (NYLD)
bscl,bscl,Guggenheim BulletShares 2021 Corp Bd ETF (BSCL)
bscm,bscm,Guggenheim BulletShares 2022 Corp Bd ETF (BSCM)
xgtiw,xgtiw,XG Technology Inc (XGTIW)
xgti,xgti,xG Technology Inc. (XGTI)
sale,sale,RetailMeNot Inc. (SALE)
drii,drii,Diamond Resorts International Inc. (DRII)
rexr,rexr,Rexford Industrial Realty Inc. (REXR)
hdgi,hdgi,AdvisorShares Athena Intl Bear ETF (HDGI)
whfbl,whfbl,WhiteHorse Finance Inc. (WHFBL)
psxp,psxp,Phillips 66 Partners LP (PSXP)
eaglu,eaglu.1,Silver Eagle Acquisition Corp. (EAGLU)
liqd,liqd,Liquid Holdings Group Inc. (LIQD)
kfyp,kfyp,KraneShares CSI China Five Year Plan ETF (KFYP)
agio,agio,Agios Pharmaceuticals Inc. (AGIO)
htbx,htbx,Heat Biologics Inc. (HTBX)
jone,jone,Jones Energy Inc. (JONE)
gram,gram,Gra (GRAM)
cubs,cubs,Customers Bancorp Inc. (CUBIL)
icel,icel,Cellular Dynamics International Inc. (ICEL)
cnat,cnat,Conatus Pharmaceuticals Inc. (CNAT)
wcic,wcic,WCI Communities Inc. (WCIC)
dgrs,dgrs,WisdomTree US SmallCap Dividend Growth (DGRS)
gfncp,gfncp,General Finance Corporation (GFNCP)
kio,kio,KKR Income Opportunities Fund C (KIO)
fish,fish,Marlin Midstream Partners LP (FISH)
xfr,xfr,
erw,erw,VelocityShares Equal Risk Wtd Lg Cp ETF (ERW)
irko,irko,
kweb,kweb,KraneShares CSI China Internet ETF (KWEB)
mbii,mbii,Marrone Bio Innovations Inc. (MBII)
sfm,sfm,Sprouts Farmers Market Inc. (SFM)
dgre,dgre,WisdomTree Emerging Mkts Dividend Gr (DGRE)
nash,nash,LocalShares Nashville Area ETF (NASH)
asc,asc,Ardmore Shipping Corporation (ASC)
athl,athl,Athlon Energy Inc. (ATHL)
fmf,fmf,First Trust Morningstar Futs Strat (FMF)
ctrl,ctrl,Control4 Corporation (CTRL)
vnrap,vnrap,Vanguard Natural Resources LLC (VNRAP)
qpacu,qpacu,Quinpario Acquisition Corp. (QPACU)
intll,intll,INTL FCStone Inc. (INTLL)
yume,yume,YuMe Inc. (YUME)
mlpx,mlpx,Global X MLP & Energy Infrastructure ETF (MLPX)
foxf,foxf,Fox Factory Holding Corp (FOXF)
xon,xon,Intrexon Corporation (XON)
qepm,qepm,QEP Midstream Partners LP (QEPM)
cvt,cvt,Cvent Inc. (CVT)
bmch,bmch,Stock Building Supply Holdings Inc. (STCK)
wpt,wpt,World Point Terminals LP (WPT)
mixt,mixt,MiX Telematics Limited (MIXT)
cmdt,cmdt,iShares Dow Jones-UBS Roll Sel Cmdty (CMDT)
fi,fi,Frank's International N.V. (FI)
irt,irt,Independence Realty Trust Inc. (IRT)
bpfhp,bpfhp,Boston Private Financial Holdings Inc. (BPFHP)
cccr,cccr,China Commercial Credit Inc. (CCCR)
evhc,evhc.1,Envision Healthcare Holdings Inc. (EVHC)
evtc,evtc,EVERTEC Inc. (EVTC)
tpre,tpre,Third Point Reinsurance Ltd. (TPRE)
emhd,emhd,EGShares EM Dividend High Income ETF (EMHD)
sphs,sphs,Sophiris Bio Inc. (SPHS)
fndx,fndx,Schwab Fundamental US Large Company ETF (FNDX)
fnda,fnda,Schwab Fundamental US Small Company ETF (FNDA)
fndb,fndb,Schwab Fundamental US Broad Market ETF (FNDB)
fndc,fndc,Schwab Fundamental Intl Sm Co ETF (FNDC)
fnde,fnde,Schwab Fundamental Emerg Mkts Lg Co ETF (FNDE)
fndf,fndf,Schwab Fundamental Intl Lg Co ETF (FNDF)
ieh,ieh,Integrys Energy Group Inc. (IEH)
tipt,tipt,Tiptree Financial Inc. (TIPT)
tbra,tbra,Regado Biosciences Inc. (RGDO)
ydiv,ydiv,First Trust Intl Multi-Asst Divers Inc (YDIV)
bpy,bpy,Brookfield Property Partners L.P. (BPY)
viix,viix,VelocityShares Long VIX ST ETN (VIIX)
rei,rei,Ring Energy Inc. (REI)
musa,musa,Murphy USA Inc. (MUSA)
fieu,fieu,Credit Suisse FI Enhanced Europe 50 ETN (FIEU)
vedl,vedl,Sesa Sterlite Limited (SSLT)
ped,ped,PEDEVCO Corp. (PED)
roicu,roicu, (ROICU)
aamc,aamc,Altisource Asset Management Corporation (AAMC)
cinr,cinr,OCI Resources LP (OCIR)
roiqu,roiqu,ROI Acquisition Corp. (ROIQU)
fate,fate,Fate Therapeutics Inc. (FATE)
bnft,bnft,Benefitfocus Inc. (BNFT)
fprx,fprx,Five Prime Therapeutics Inc. (FPRX)
xlrn,xlrn,Acceleron Pharma Inc. (XLRN)
yagey,yagey, (YAGEY)
vlrs,vlrs,Controladora Vuela Compa (VLRS)
dvhi,dvhi,UBS E-TRACS Diversified High Income ETN (DVHI)
zbk,zbk,Zions Bancorporation (ZBK)
tslf,tslf,THL Credit Senior Loan Fund Com (TSLF)
bind,bind,BIND Therapeutics Inc. (BIND)
feye,feye,FireEye Inc. (FEYE)
mycc,mycc,ClubCorp Holdings Inc. (MYCC)
qual,qual,iShares MSCI USA Quality Factor (QUAL)
cpta,cpta,Capitala Finance Corp. (CPTA)
bsjk,bsjk,Guggenheim BulletShares 2020 HY C Bd ETF (BSJK)
bsjj,bsjj,Guggenheim BulletShares 2019 HY C Bd ETF (BSJJ)
tsre,tsre,Trade Street Residential Inc. (TSRE)
nnvc,nnvc,NanoViricides Inc. (NNVC)
opht,opht,Ophthotech Corporation (OPHT)
evok,evok,Evoke Pharma Inc. (EVOK)
fmi,fmi,Foundation Medicine Inc. (FMI)
cst,cst,CST Brands Inc. (CST)
dcua,dcua,Dominion Resources Inc. (DCUA)
dcub,dcub,Dominion Resources Inc. (DCUB)
emcg,emcg,WisdomTree EM Consumer Growth Fund (EMCG)
covs,covs,Covisint Corporation (COVS)
aaoi,aaoi,Applied Optoelectronics Inc. (AAOI)
mlpc,mlpc,C-Tracks Bsd on Perf of M/H MLP Fdmt ETN (MLPC)
mont,mont,Montage Technology Group Limited (MONT)
cen,cen,Center Coast MLP & Infrastructu (CEN)
ibcpo,ibcpo,Independent Bank Corporation (IBCPO)
rng,rng,RingCentral Inc. (RNG)
vmem,vmem,Violin Memory Inc. (VMEM)
nveew,nveew,NV5 Holdings Inc. (NVEEW)
nvee,nvee,NV5 Holdings Inc. (NVEE)
enzy,enzy,Enzymotec Ltd. (ENZY)
pegi,pegi,Pattern Energy Group Inc. (PEGI)
jasnw,jasnw,Jason Industries Inc. (JASNW)
jasn,jasn,Quinpario Acquisition Corp. (QPAC)
cnhi,cnhi,CNH Industrial N.V. (CNHI)
saic,saic,Science Applications International Corporation (SAIC)
dbeu,dbeu,db X-trackers MSCI Europe Hdgd Eq ETF (DBEU)
dbap,dbap,db X-trackers MSCI AP ex Jap Hdgd Eq ETF (DBAP)
rdiv,rdiv,RevenueShares Ultra Dividend (RDIV)
dbuk,dbuk,db X-trackers MSCI UK Hdgd Eq ETF (DBUK)
rmax,rmax,RE/MAX Holdings Inc. (RMAX)
esba,esba,Empire State Realty OP L.P. (ESBA)
esrt,esrt,Empire State Realty Trust Inc. (ESRT)
burl,burl,Burlington Stores Inc. (BURL)
ogcp,ogcp,Empire State Realty OP L.P. (OGCP)
fisk,fisk,Empire State Realty OP L.P. (FISK)
jdst,jdst,Direxion Daily Jr Gld Mnrs Bear 3X Shrs (JDST)
jnug,jnug,Direxion Daily Jr Gld Mnrs Bull 3X Shrs (JNUG)
ocip,ocip,OCI Partners LP (OCIP)
chmi,chmi,Cherry Hill Mortgage Investment Corporation (CHMI)
pbpb,pbpb,Potbelly Corporation (PBPB)
celgz,celgz,Celgene Corporation (CELGZ)
fieg,fieg,DB FI Enhanced Global High Yield ETN (FIEG)
qts,qts,QTS Realty Trust Inc. (QTS)
nfra,nfra,FlexShares STOXX Global Broad Infras (NFRA)
ldrh,ldrh,LDR Holding Corporation (LDRH)
sfxe,sfxe,SFX Entertainment Inc. (SFXE)
sohol,sohol,Sotherly Hotels Inc. (SOHOL)
ar,ar,Antero Resources Corporation (AR)
rigs,rigs,ALPS RiverFront Strategic Income (RIGS)
agi,agi,Alamos Gold Inc. (AGI)
wnrl,wnrl,Western Refining Logistics LP (WNRL)
ftd,ftd,FTD Companies Inc. (FTD)
mgnx,mgnx,MacroGenics Inc. (MGNX)
untdv,untdv,United Online Inc. (UNTDV)
ulst,ulst,SPDR SSgA Ultra Short Term Bond ETF (ULST)
sgm,sgm,Stonegate Mortgage Corporation (SGM)
nobl,nobl,ProShares S&P 500 Aristocrats ETF (NOBL)
chna,chna,PowerShares China A-Share (CHNA)
wwav.b,wwav.b,WHITEWAVE FOODS COMPANY
pennv,pennv,Penn National Gaming Inc. (PENNV)
glpi,glpi,Gaming and Leisure Properties Inc (GLPI)
doc,doc,Physicians Realty Trust (DOC)
pagp,pagp,Plains GP Holdings L.P. (PAGP)
veev,veev,Veeva Systems Inc. (VEEV)
ipo,ipo,Renaissance IPO ETF (IPO)
axas,axas.1,Unknown
clrs,bde.3,Unknown
acrg,brr.2,Unknown
cybg,cgfw.1,Unknown
abgb,abgb,Abengoa SA (ABGB)
slqd,slqd,iShares 0-5 Year Invmt Grd Corp Bd (SLQD)
shyg,shyg,iShares 0-5 Year High Yield Corp Bd (SHYG)
dxge,dxge,WisdomTree Germany Hedged Equity Fund (DXGE)
adxsw,adxsw,Advaxis Inc. (ADXSW)
tcfc,tcfc,The Community Financial Corp. (TCFC)
fibg,fibg,Credit Suisse FI Enhanced Big Cap Gr ETN (FIBG)
vjet,vjet,Voxeljet AG (VJET)
rgt,rgt,Royce Global Value Trust Inc.  (RGT)
hbiov,hbiov,Harvard Bioscience Inc. (HBIOV)
bal,bal,iPath DJ-UBS Cotton TR Sub-Idx ETN (BAL)
robo,robo,Robo-Stox Glbl Robotics&Automation ETF (ROBO)
gdef,gdef,Global Defense & National Security Systems Inc. (GDEF)
ftgc,ftgc,First Trust Global Tact Cmdty Strat (FTGC)
fidu,fidu,Fidelity MSCI Industrials Index ETF (FIDU)
fmat,fmat,Fidelity MSCI Materials Index ETF (FMAT)
futy,futy,Fidelity MSCI Utilities Index ETF (FUTY)
fhlc,fhlc,Fidelity MSCI Health Care Index ETF (FHLC)
fncl,fncl,Fidelity MSCI Financials Index ETF (FNCL)
feny,feny,Fidelity MSCI Energy Index ETF (FENY)
ftec,ftec,Fidelity MSCI Information Technology ETF (FTEC)
fsta,fsta,Fidelity MSCI Consumer Staples Index ETF (FSTA)
fdis,fdis,Fidelity MSCI Consumer Discretionary ETF (FDIS)
fcom,fcom,Fidelity MSCI Telecom Svcs ETF (FCOM)
dgaz,dgaz,VelocityShares 3x Inv Natural Gas ETN (DGAZ)
srlp,srlp,Sprague Resources LP (SRLP)
eigi,eigi,Endurance International Group Holdings Inc. (EIGI)
qtetu,qtetu, (QTETU)
comm,comm,CommScope Holding Company Inc. (COMM)
lfvnv,lfvnv,Lifevantage Corporation (LFVNV)
brx,brx,Brixmor Property Group Inc. Com (BRX)
vcyt,vcyt,Veracyte Inc. (VCYT)
vidi,vidi,Vident International Equity (VIDI)
scai,scai,Surgical Care Affiliates Inc. (SCAI)
crto,crto,Criteo SA (CRTO)
esnt,esnt,Essent Group Ltd. (ESNT)
wuba,wuba,58.com Inc. (WUBA)
mmi,mmi,Marcus & Millichap Inc. (MMI)
tcs,tcs,The Container Store Group Inc. (TCS)
stxsr,stxsr,Stereotaxis Inc. (STXSR)
qunr,qunr,Qunar Cayman Islands Limited (QUNR)
enfr,enfr,ALPS Alerian Energy Infrastructure ETF (ENFR)
cmlp,cmlp,Crestwood Midstream Partners LP (CMLP)
ftsd,ftsd,Franklin Short Duration US Govt ETF (FTSD)
bylk,bylk,Baylake Corp. (BYLK)
cuda,cuda,Barracuda Networks Inc. (CUDA)
avh,avh,Avianca Holdings S.A. (AVH)
bcrh,bcrh,Blue Capital Reinsurance Holdings Ltd. (BCRH)
arcx,arcx,Arc Logistics Partners LP (ARCX)
mvnr,mvnr,Mavenir Systems Inc. (MVNR)
kpti,kpti,Karyopharm Therapeutics Inc. (KPTI)
ashr,ashr,db X-trackers Harvest China ETF (ASHR)
gqre,gqre,FlexShares Global Quality Real Estate (GQRE)
wix,wix,Wix.com Ltd. (WIX)
emfm,emfm,Global X Next Emerging & Frontier ETF (EMFM)
lgih,lgih,LGI Homes Inc. (LGIH)
dxkw,dxkw,WisdomTree Korea Hedged Equity (DXKW)
banx,banx,StoneCastle Financial Corp. (BANX)
mep,mep,Midcoast Energy Partners L.P. (MEP)
ncft,ncft,Norcraft Companies Inc. (NCFT)
twtr,twtr,Twitter Inc. (TWTR)
jgw,jgw,JGWPT Holdings Inc. (JGW)
